date,hospitalBedsRequired,hospitalBedCapacity,ICUBedsInUse,ICUBedCapacity,ventilatorsInUse,ventilatorCapacity,RtIndicator,RtIndicatorCI90,cumulativeDeaths,cumulativeInfected,currentInfected,currentSusceptible,currentExposed,countryName,stateName,countyName,intervention,fips,lat,long,lastUpdatedDate
2020-03-21,0,-194651,0,-7001,0,751,1.8659892231000001,0.6218093509,0,434,236,3193001,252,US,Puerto Rico,,WEAK_INTERVENTION,72,,,2020-07-31
2020-03-22,0,-194651,0,-7001,0,751,1.8583914108,0.6009086396000001,0,550,298,3192819,318,US,Puerto Rico,,WEAK_INTERVENTION,72,,,2020-07-31
2020-03-23,0,-194651,0,-7001,0,751,1.8454804132,0.5526741994000001,0,696,376,3192589,402,US,Puerto Rico,,WEAK_INTERVENTION,72,,,2020-07-31
2020-03-24,0,-194651,0,-7001,0,751,1.8268054207,0.4945566757,0,881,474,3192300,506,US,Puerto Rico,,WEAK_INTERVENTION,72,,,2020-07-31
2020-03-25,0,-194651,0,-7001,0,751,1.8026447853,0.46689023430000004,0,1113,597,3191935,639,US,Puerto Rico,,WEAK_INTERVENTION,72,,,2020-07-31
2020-03-26,0,-194651,0,-7001,0,751,1.7730979548999999,0.4350051507,1,1405,752,3191488,794,US,Puerto Rico,,WEAK_INTERVENTION,72,,,2020-07-31
2020-03-27,0,-194651,0,-7001,0,751,1.7397191081,0.36958525880000004,1,1764,938,3190956,967,US,Puerto Rico,,WEAK_INTERVENTION,72,,,2020-07-31
2020-03-28,0,-194651,0,-7001,0,751,1.6996410634,0.3349667722,1,2196,1157,3190333,1158,US,Puerto Rico,,WEAK_INTERVENTION,72,,,2020-07-31
2020-03-29,0,-194651,0,-7001,0,751,1.6547973716,0.30749751210000004,2,2710,1409,3189613,1364,US,Puerto Rico,,WEAK_INTERVENTION,72,,,2020-07-31
2020-03-30,0,-194651,0,-7001,0,751,1.606540026,0.2810136891,3,3310,1693,3188796,1580,US,Puerto Rico,,WEAK_INTERVENTION,72,,,2020-07-31
2020-03-31,0,-194651,0,-7001,0,751,1.5563684513,0.2608559589,3,4000,2005,3187886,1801,US,Puerto Rico,,WEAK_INTERVENTION,72,,,2020-07-31
2020-04-01,0,-194651,0,-7001,0,751,1.5050141144,0.2410396629,4,4779,2341,3186891,2017,US,Puerto Rico,,WEAK_INTERVENTION,72,,,2020-07-31
2020-04-02,0,-194651,0,-7001,0,751,1.4549893597,0.23238655490000001,5,5643,2691,3185826,2218,US,Puerto Rico,,WEAK_INTERVENTION,72,,,2020-07-31
2020-04-03,0,-194651,0,-7001,0,751,1.4057935771,0.22926764600000002,7,6584,3046,3184709,2393,US,Puerto Rico,,WEAK_INTERVENTION,72,,,2020-07-31
2020-04-04,0,-194651,0,-7001,0,751,1.3584336183,0.2082982724,8,7589,3394,3183566,2531,US,Puerto Rico,,WEAK_INTERVENTION,72,,,2020-07-31
2020-04-05,0,-194651,0,-7001,0,751,1.3146670543,0.19783858040000002,10,8641,3719,3182426,2620,US,Puerto Rico,,WEAK_INTERVENTION,72,,,2020-07-31
2020-04-06,0,-194651,0,-7001,0,751,1.2752587725,0.19189426340000001,12,9718,4006,3181321,2648,US,Puerto Rico,,WEAK_INTERVENTION,72,,,2020-07-31
2020-04-07,0,-194651,0,-7001,0,751,1.239380483,0.1964779307,15,10794,4240,3180283,2611,US,Puerto Rico,,WEAK_INTERVENTION,72,,,2020-07-31
2020-04-08,0,-194651,0,-7001,0,751,1.2077955721,0.188275201,17,11840,4403,3179342,2505,US,Puerto Rico,,WEAK_INTERVENTION,72,,,2020-07-31
2020-04-09,0,-194651,0,-7001,0,751,1.1815611701,0.1843014152,20,12838,4491,3178449,2400,US,Puerto Rico,,WEAK_INTERVENTION,72,,,2020-07-31
2020-04-10,0,-194651,0,-7001,0,751,1.1594414383,0.18491332900000002,23,13804,4535,3177544,2339,US,Puerto Rico,,WEAK_INTERVENTION,72,,,2020-07-31
2020-04-11,0,-194651,0,-7001,0,751,1.1417032019,0.1784869114,27,14750,4552,3176633,2304,US,Puerto Rico,,WEAK_INTERVENTION,72,,,2020-07-31
2020-04-12,0,-194651,0,-7001,0,751,1.1277131863,0.1709784756,30,15685,4557,3175719,2283,US,Puerto Rico,,WEAK_INTERVENTION,72,,,2020-07-31
2020-04-13,0,-194651,0,-7001,0,751,1.1165036506,0.1626673845,34,16613,4554,3174806,2269,US,Puerto Rico,,WEAK_INTERVENTION,72,,,2020-07-31
2020-04-14,0,-194651,0,-7001,0,751,1.1078115512,0.19981759370000002,38,17535,4547,3173893,2259,US,Puerto Rico,,WEAK_INTERVENTION,72,,,2020-07-31
2020-04-15,0,-194651,0,-7001,0,751,1.1009893405,0.2017869962,42,18455,4538,3172982,2250,US,Puerto Rico,,WEAK_INTERVENTION,72,,,2020-07-31
2020-04-16,0,-194651,0,-7001,0,751,1.0951453303,0.19770051400000002,46,19371,4528,3172073,2243,US,Puerto Rico,,WEAK_INTERVENTION,72,,,2020-07-31
2020-04-17,1,-194651,0,-7001,0,751,1.0905049732,0.1990400696,50,20284,4518,3171166,2237,US,Puerto Rico,,WEAK_INTERVENTION,72,,,2020-07-31
2020-04-18,3,-194651,0,-7001,0,751,1.0861794169,0.19451524750000002,55,21195,4507,3170261,2231,US,Puerto Rico,,WEAK_INTERVENTION,72,,,2020-07-31
2020-04-19,5,-194651,0,-7001,0,751,1.0816056631,0.1900620738,59,22104,4496,3169358,2225,US,Puerto Rico,,WEAK_INTERVENTION,72,,,2020-07-31
2020-04-20,6,-194651,0,-7001,0,751,1.0764240948000001,0.1915578637,64,23010,4485,3168458,2219,US,Puerto Rico,,WEAK_INTERVENTION,72,,,2020-07-31
2020-04-21,8,-194651,0,-7001,0,751,1.069834589,0.1934600903,69,23914,4473,3167560,2213,US,Puerto Rico,,WEAK_INTERVENTION,72,,,2020-07-31
2020-04-22,9,-194651,0,-7001,0,751,1.0624214532,0.1840530728,73,24815,4462,3166664,2207,US,Puerto Rico,,WEAK_INTERVENTION,72,,,2020-07-31
2020-04-23,10,-194651,0,-7001,0,751,1.0543381676,0.1979335218,78,25714,4450,3165771,2202,US,Puerto Rico,,WEAK_INTERVENTION,72,,,2020-07-31
2020-04-24,11,-194651,0,-7001,0,751,1.0458516593,0.1888363603,83,26611,4439,3164880,2196,US,Puerto Rico,,WEAK_INTERVENTION,72,,,2020-07-31
2020-04-25,12,-194651,0,-7001,0,751,1.0370865005,0.1798196383,88,27505,4427,3163992,2190,US,Puerto Rico,,WEAK_INTERVENTION,72,,,2020-07-31
2020-04-26,12,-194651,0,-7001,0,751,1.0284929479,0.16497987520000001,93,28397,4416,3163106,2184,US,Puerto Rico,,WEAK_INTERVENTION,72,,,2020-07-31
2020-04-27,13,-194651,0,-7001,0,751,1.0188743371,0.16775652900000002,98,29286,4404,3162223,2178,US,Puerto Rico,,WEAK_INTERVENTION,72,,,2020-07-31
2020-04-28,14,-194651,0,-7001,0,751,1.0101442375,0.1645031889,103,30173,4392,3161342,2172,US,Puerto Rico,,WEAK_INTERVENTION,72,,,2020-07-31
2020-04-29,14,-194651,0,-7001,0,751,1.0026262687,0.1666734396,108,31057,4380,3160463,2166,US,Puerto Rico,,WEAK_INTERVENTION,72,,,2020-07-31
2020-04-30,14,-194651,0,-7001,0,751,0.9962351029000001,0.1685184102,113,31939,4368,3159588,2160,US,Puerto Rico,,WEAK_INTERVENTION,72,,,2020-07-31
2020-05-01,15,-194651,0,-7001,0,751,0.991629708,0.1698478732,118,32819,4356,3158715,2154,US,Puerto Rico,,WEAK_INTERVENTION,72,,,2020-07-31
2020-05-02,15,-194651,0,-7001,0,751,0.9887848241,0.1706691205,123,33696,4345,3157844,2147,US,Puerto Rico,,WEAK_INTERVENTION,72,,,2020-07-31
2020-05-03,15,-194651,0,-7001,0,751,0.9874231546000001,0.1479681898,128,34570,4333,3156976,2141,US,Puerto Rico,,WEAK_INTERVENTION,72,,,2020-07-31
2020-05-04,15,-194651,0,-7001,0,751,0.9874925979,0.1594951486,134,35442,4321,3156111,2134,US,Puerto Rico,,WEAK_INTERVENTION,72,,,2020-07-31
2020-05-05,15,-194651,0,-7001,0,751,0.9890634371,0.1705886918,139,36311,4309,3155249,2127,US,Puerto Rico,,WEAK_INTERVENTION,72,,,2020-07-31
2020-05-06,15,-194651,0,-7001,0,751,0.9908806800000001,0.18161110430000002,144,37178,4296,3154389,2121,US,Puerto Rico,,WEAK_INTERVENTION,72,,,2020-07-31
2020-05-07,15,-194651,0,-7001,0,751,0.9938525839000001,0.1807531897,149,38041,4284,3153531,2114,US,Puerto Rico,,WEAK_INTERVENTION,72,,,2020-07-31
2020-05-08,15,-194651,0,-7001,0,751,0.9976242740000001,0.1854378992,154,38902,4271,3152677,2108,US,Puerto Rico,,WEAK_INTERVENTION,72,,,2020-07-31
2020-05-09,15,-194651,0,-7001,0,751,1.0015012308,0.1785452155,159,39761,4258,3151825,2102,US,Puerto Rico,,WEAK_INTERVENTION,72,,,2020-07-31
2020-05-10,15,-194651,0,-7001,0,751,1.0049446225,0.1833246966,164,40616,4245,3150976,2095,US,Puerto Rico,,WEAK_INTERVENTION,72,,,2020-07-31
2020-05-11,15,-194651,0,-7001,0,751,1.0080014345,0.1882157736,170,41469,4232,3150129,2088,US,Puerto Rico,,WEAK_INTERVENTION,72,,,2020-07-31
2020-05-12,15,-194651,0,-7001,0,751,1.0097006588,0.1761782445,175,42320,4219,3149286,2081,US,Puerto Rico,,WEAK_INTERVENTION,72,,,2020-07-31
2020-05-13,15,-194651,0,-7001,0,751,1.0112376175,0.1930550708,180,43167,4206,3148445,2075,US,Puerto Rico,,WEAK_INTERVENTION,72,,,2020-07-31
2020-05-14,15,-194651,0,-7001,0,751,1.0140112563,0.1922543902,185,44012,4193,3147607,2068,US,Puerto Rico,,WEAK_INTERVENTION,72,,,2020-07-31
2020-05-15,15,-194651,0,-7001,0,751,1.0172432335,0.19132139880000001,190,44854,4179,3146773,2061,US,Puerto Rico,,WEAK_INTERVENTION,72,,,2020-07-31
2020-05-16,14,-194651,0,-7001,0,751,1.0228077173,0.1781680653,195,45693,4166,3145940,2054,US,Puerto Rico,,WEAK_INTERVENTION,72,,,2020-07-31
2020-05-17,14,-194651,0,-7001,0,751,1.0292857434,0.1647510148,201,46529,4153,3145111,2047,US,Puerto Rico,,WEAK_INTERVENTION,72,,,2020-07-31
2020-05-18,14,-194651,0,-7001,0,751,1.0373419936,0.15087837040000002,206,47362,4139,3144285,2040,US,Puerto Rico,,WEAK_INTERVENTION,72,,,2020-07-31
2020-05-19,14,-194651,0,-7001,0,751,1.0475742254,0.1536980821,211,48193,4125,3143462,2033,US,Puerto Rico,,WEAK_INTERVENTION,72,,,2020-07-31
2020-05-20,14,-194651,0,-7001,0,751,1.0605375203,0.1615029066,216,49020,4112,3142641,2026,US,Puerto Rico,,WEAK_INTERVENTION,72,,,2020-07-31
2020-05-21,13,-194651,0,-7001,0,751,1.0758813356,0.14552652330000002,221,49845,4098,3141824,2018,US,Puerto Rico,,WEAK_INTERVENTION,72,,,2020-07-31
2020-05-22,13,-194651,0,-7001,0,751,1.0944699383,0.1401604559,226,50667,4084,3141009,2011,US,Puerto Rico,,WEAK_INTERVENTION,72,,,2020-07-31
2020-05-23,13,-194651,0,-7001,0,751,1.1150679466,0.1342143231,231,51485,4070,3140198,2004,US,Puerto Rico,,WEAK_INTERVENTION,72,,,2020-07-31
2020-05-24,13,-194651,0,-7001,0,751,1.1370664605,0.12209039640000001,236,52301,4056,3139389,1996,US,Puerto Rico,,WEAK_INTERVENTION,72,,,2020-07-31
2020-05-25,12,-194651,0,-7001,0,751,1.1596822624,0.1386557876,241,53114,4042,3138584,1989,US,Puerto Rico,,WEAK_INTERVENTION,72,,,2020-07-31
2020-05-26,12,-194651,0,-7001,0,751,1.1811187367,0.19597614,246,53924,4028,3137781,1982,US,Puerto Rico,,WEAK_INTERVENTION,72,,,2020-07-31
2020-05-27,12,-194651,0,-7001,0,751,1.2005462432,0.1961414047,252,54731,4013,3136982,1974,US,Puerto Rico,,WEAK_INTERVENTION,72,,,2020-07-31
2020-05-28,12,-194651,0,-7001,0,751,1.21733164,0.2201633915,257,55535,3998,3136185,1967,US,Puerto Rico,,WEAK_INTERVENTION,72,,,2020-07-31
2020-05-29,11,-194651,0,-7001,0,751,1.2303681972,0.2106265589,262,56335,3984,3135392,1960,US,Puerto Rico,,WEAK_INTERVENTION,72,,,2020-07-31
2020-05-30,11,-194651,0,-7001,0,751,1.238881858,0.1966218713,267,57133,3969,3134601,1952,US,Puerto Rico,,WEAK_INTERVENTION,72,,,2020-07-31
2020-05-31,11,-194651,0,-7001,0,751,1.2423309633,0.1956262004,272,57928,3954,3133814,1945,US,Puerto Rico,,WEAK_INTERVENTION,72,,,2020-07-31
2020-06-01,10,-194651,0,-7001,0,751,1.2395622868,0.1848784431,277,58719,3940,3133030,1937,US,Puerto Rico,,WEAK_INTERVENTION,72,,,2020-07-31
2020-06-02,10,-194651,0,-7001,0,751,1.230400237,0.1644292883,282,59508,3925,3132249,1930,US,Puerto Rico,,WEAK_INTERVENTION,72,,,2020-07-31
2020-06-03,10,-194651,0,-7001,0,751,1.2164423413,0.1684585857,286,60293,3910,3131472,1922,US,Puerto Rico,,WEAK_INTERVENTION,72,,,2020-07-31
2020-06-04,9,-194651,0,-7001,0,751,1.1977071897,0.15654645,291,61075,3895,3130697,1914,US,Puerto Rico,,WEAK_INTERVENTION,72,,,2020-07-31
2020-06-05,9,-194651,0,-7001,0,751,1.1750673795,0.1399879895,296,61855,3880,3129926,1907,US,Puerto Rico,,WEAK_INTERVENTION,72,,,2020-07-31
2020-06-06,9,-194651,0,-7001,0,751,1.1502300976,0.1182903817,301,62631,3865,3129157,1899,US,Puerto Rico,,WEAK_INTERVENTION,72,,,2020-07-31
2020-06-07,8,-194651,0,-7001,0,751,1.1229792778,0.10306300500000001,306,63403,3850,3128392,1891,US,Puerto Rico,,WEAK_INTERVENTION,72,,,2020-07-31
2020-06-08,8,-194651,0,-7001,0,751,1.0932887066,0.1,311,64173,3835,3127630,1883,US,Puerto Rico,,WEAK_INTERVENTION,72,,,2020-07-31
2020-06-09,7,-194651,0,-7001,0,751,1.0645576109000001,0.1,316,64939,3819,3126872,1876,US,Puerto Rico,,WEAK_INTERVENTION,72,,,2020-07-31
2020-06-10,7,-194651,0,-7001,0,751,1.0358498164,0.1,321,65703,3804,3126116,1868,US,Puerto Rico,,WEAK_INTERVENTION,72,,,2020-07-31
2020-06-11,7,-194651,0,-7001,0,751,1.0093348392000001,0.1070018152,326,66463,3789,3125364,1860,US,Puerto Rico,,WEAK_INTERVENTION,72,,,2020-07-31
2020-06-12,6,-194651,0,-7001,0,751,0.9852517006,0.1081805158,330,67220,3773,3124615,1852,US,Puerto Rico,,WEAK_INTERVENTION,72,,,2020-07-31
2020-06-13,6,-194651,0,-7001,0,751,0.9636891387000001,0.1028580858,335,67973,3758,3123869,1844,US,Puerto Rico,,WEAK_INTERVENTION,72,,,2020-07-31
2020-06-14,6,-194651,0,-7001,0,751,0.9458519247,0.1,340,68724,3742,3123127,1836,US,Puerto Rico,,WEAK_INTERVENTION,72,,,2020-07-31
2020-06-15,5,-194651,0,-7001,0,751,0.9327844446,0.1175530053,345,69470,3727,3122388,1828,US,Puerto Rico,,WEAK_INTERVENTION,72,,,2020-07-31
2020-06-16,5,-194651,0,-7001,0,751,0.9226567480000001,0.10892961400000001,349,70215,3712,3121649,1823,US,Puerto Rico,,WEAK_INTERVENTION,72,,,2020-07-31
2020-06-17,4,-194651,0,-7001,0,751,0.9164229553000001,0.1222761604,354,70959,3699,3120900,1828,US,Puerto Rico,,WEAK_INTERVENTION,72,,,2020-07-31
2020-06-18,4,-194651,0,-7001,0,751,0.9140746227000001,0.1287275683,359,71709,3694,3120125,1853,US,Puerto Rico,,WEAK_INTERVENTION,72,,,2020-07-31
2020-06-19,4,-194651,0,-7001,0,751,0.9163466263000001,0.1280716973,364,72473,3702,3119318,1896,US,Puerto Rico,,WEAK_INTERVENTION,72,,,2020-07-31
2020-06-20,4,-194651,0,-7001,0,751,0.9232477391,0.1145325123,368,73256,3726,3118478,1952,US,Puerto Rico,,WEAK_INTERVENTION,72,,,2020-07-31
2020-06-21,3,-194651,0,-7001,0,751,0.9344167784,0.1228552938,373,74065,3770,3117601,2021,US,Puerto Rico,,WEAK_INTERVENTION,72,,,2020-07-31
2020-06-22,3,-194651,0,-7001,0,751,0.9493903901,0.1,378,74906,3834,3116680,2102,US,Puerto Rico,,WEAK_INTERVENTION,72,,,2020-07-31
2020-06-23,4,-194651,0,-7001,0,751,0.9679012154000001,0.1,382,75782,3918,3115709,2196,US,Puerto Rico,,WEAK_INTERVENTION,72,,,2020-07-31
2020-06-24,4,-194651,0,-7001,0,751,0.9901334549,0.1,387,76699,4025,3114683,2304,US,Puerto Rico,,WEAK_INTERVENTION,72,,,2020-07-31
2020-06-25,5,-194651,0,-7001,0,751,1.0152679656,0.1,392,77664,4154,3113594,2429,US,Puerto Rico,,WEAK_INTERVENTION,72,,,2020-07-31
2020-06-26,6,-194651,0,-7001,0,751,1.0432925539,0.10297257,397,78684,4310,3112432,2571,US,Puerto Rico,,WEAK_INTERVENTION,72,,,2020-07-31
2020-06-27,8,-194651,0,-7001,0,751,1.073401927,0.1462422669,401,79766,4492,3111188,2733,US,Puerto Rico,,WEAK_INTERVENTION,72,,,2020-07-31
2020-06-28,10,-194651,0,-7001,0,751,1.1040093985,0.13740665100000002,406,80918,4705,3109852,2917,US,Puerto Rico,,WEAK_INTERVENTION,72,,,2020-07-31
2020-06-29,12,-194651,0,-7001,0,751,1.134908561,0.1400338364,411,82151,4952,3108409,3127,US,Puerto Rico,,WEAK_INTERVENTION,72,,,2020-07-31
2020-06-30,15,-194651,0,-7001,0,751,1.1650616946,0.1371028792,416,83474,5234,3106849,3364,US,Puerto Rico,,WEAK_INTERVENTION,72,,,2020-07-31
2020-07-01,19,-194651,0,-7001,0,751,1.1930326753,0.1578958661,422,84897,5555,3105176,3614,US,Puerto Rico,,WEAK_INTERVENTION,72,,,2020-07-31
2020-07-02,23,-194651,0,-7001,0,751,1.2188010398,0.1620041853,427,86423,5909,3103397,3867,US,Puerto Rico,,WEAK_INTERVENTION,72,,,2020-07-31
2020-07-03,28,-194651,0,-7001,0,751,1.2414676168,0.1612344109,433,88054,6292,3101504,4129,US,Puerto Rico,,WEAK_INTERVENTION,72,,,2020-07-31
2020-07-04,34,-194651,0,-7001,0,751,1.2600707234000001,0.1500906539,438,89795,6704,3099489,4404,US,Puerto Rico,,WEAK_INTERVENTION,72,,,2020-07-31
2020-07-05,40,-194651,0,-7001,0,751,1.2759166209,0.13396933190000002,444,91651,7145,3097343,4693,US,Puerto Rico,,WEAK_INTERVENTION,72,,,2020-07-31
2020-07-06,47,-194651,0,-7001,0,751,1.2876908952,0.1363438944,451,93627,7613,3095061,4999,US,Puerto Rico,,WEAK_INTERVENTION,72,,,2020-07-31
2020-07-07,54,-194651,0,-7001,0,751,1.295568475,0.1109758222,457,95731,8112,3092633,5323,US,Puerto Rico,,WEAK_INTERVENTION,72,,,2020-07-31
2020-07-08,62,-194651,0,-7001,0,751,1.2996579327,0.1040217948,464,97972,8642,3090048,5667,US,Puerto Rico,,WEAK_INTERVENTION,72,,,2020-07-31
2020-07-09,71,-194651,0,-7001,0,751,1.2998550895,0.1,471,100357,9205,3087297,6033,US,Puerto Rico,,WEAK_INTERVENTION,72,,,2020-07-31
2020-07-10,81,-194651,0,-7001,0,751,1.2960973895,0.1,479,102896,9804,3084369,6422,US,Puerto Rico,,WEAK_INTERVENTION,72,,,2020-07-31
2020-07-11,92,-194651,0,-7001,0,751,1.2904205716,0.1,487,105599,10439,3081254,6835,US,Puerto Rico,,WEAK_INTERVENTION,72,,,2020-07-31
2020-07-12,103,-194651,0,-7001,0,751,1.2830085407,0.1,496,108476,11114,3077939,7272,US,Puerto Rico,,WEAK_INTERVENTION,72,,,2020-07-31
2020-07-13,115,-194651,0,-7001,0,751,1.2737220104,0.1,505,111536,11830,3074415,7736,US,Puerto Rico,,WEAK_INTERVENTION,72,,,2020-07-31
2020-07-14,128,-194651,0,-7001,0,751,1.2628183532000001,0.1,514,114791,12590,3070668,8227,US,Puerto Rico,,WEAK_INTERVENTION,72,,,2020-07-31
2020-07-15,142,-194651,0,-7001,0,751,1.2506617731,0.1,525,118254,13397,3066685,8748,US,Puerto Rico,,WEAK_INTERVENTION,72,,,2020-07-31
2020-07-16,157,-194651,0,-7001,0,751,1.2379459152,0.1,535,121934,14252,3062455,9299,US,Puerto Rico,,WEAK_INTERVENTION,72,,,2020-07-31
2020-07-17,173,-194651,0,-7001,0,751,1.2244507546,0.1,547,125846,15159,3057960,9882,US,Puerto Rico,,WEAK_INTERVENTION,72,,,2020-07-31
2020-07-18,190,-194651,0,-7001,0,751,1.2125210611,0.1,559,130002,16119,3053187,10498,US,Puerto Rico,,WEAK_INTERVENTION,72,,,2020-07-31
2020-07-19,208,-194651,0,-7001,0,751,1.2004603728,0.1,572,134417,17136,3048121,11149,US,Puerto Rico,,WEAK_INTERVENTION,72,,,2020-07-31
2020-07-20,227,-194651,0,-7001,0,751,1.1889839795000001,0.1,585,139105,18212,3042746,11836,US,Puerto Rico,,WEAK_INTERVENTION,72,,,2020-07-31
2020-07-21,247,-194651,0,-7001,0,751,1.1776802527,0.1,600,144080,19349,3037045,12562,US,Puerto Rico,,WEAK_INTERVENTION,72,,,2020-07-31
2020-07-22,269,-194651,0,-7001,0,751,1.1668309152,0.1,615,149360,20552,3031000,13327,US,Puerto Rico,,WEAK_INTERVENTION,72,,,2020-07-31
2020-07-23,292,-194651,0,-7001,0,751,1.1563666577,0.1,631,154960,21822,3024594,14133,US,Puerto Rico,,WEAK_INTERVENTION,72,,,2020-07-31
2020-07-24,316,-194651,0,-7001,0,751,1.1463805696,0.1,649,160897,23163,3017808,14981,US,Puerto Rico,,WEAK_INTERVENTION,72,,,2020-07-31
2020-07-25,342,-194651,9,-7001,0,751,1.1367628178,0.1,667,167188,24577,3010626,15874,US,Puerto Rico,,WEAK_INTERVENTION,72,,,2020-07-31
2020-07-26,369,-194651,19,-7001,0,751,1.128099278,0.1,687,173849,26067,3003026,16811,US,Puerto Rico,,WEAK_INTERVENTION,72,,,2020-07-31
2020-07-27,398,-194651,30,-7001,0,751,1.1199480885,0.1,707,180902,27636,2994991,17795,US,Puerto Rico,,WEAK_INTERVENTION,72,,,2020-07-31
2020-07-28,428,-194651,41,-7001,0,751,1.1127212249,0.1,729,188364,29287,2986497,18826,US,Puerto Rico,,WEAK_INTERVENTION,72,,,2020-07-31
2020-07-29,461,-194651,53,-7001,0,751,1.1061256983,0.1,752,196257,31022,2977523,19906,US,Puerto Rico,,WEAK_INTERVENTION,72,,,2020-07-31
2020-07-30,495,-194651,66,-7001,0,751,nan,nan,777,204600,32845,2968050,21036,US,Puerto Rico,,WEAK_INTERVENTION,72,,,2020-07-31
2020-07-31,530,-194651,79,-7001,0,751,nan,nan,803,213412,34756,2958059,22216,US,Puerto Rico,,WEAK_INTERVENTION,72,,,2020-07-31
2020-08-01,568,-194651,93,-7001,0,751,nan,nan,831,222715,36759,2947526,23447,US,Puerto Rico,,WEAK_INTERVENTION,72,,,2020-07-31
2020-08-02,608,-194651,107,-7001,0,751,nan,nan,860,232531,38856,2936427,24729,US,Puerto Rico,,WEAK_INTERVENTION,72,,,2020-07-31
2020-08-03,650,-194651,123,-7001,0,751,nan,nan,892,242881,41048,2924743,26062,US,Puerto Rico,,WEAK_INTERVENTION,72,,,2020-07-31
2020-08-04,693,-194651,139,-7001,0,751,nan,nan,925,253782,43335,2912459,27446,US,Puerto Rico,,WEAK_INTERVENTION,72,,,2020-07-31
2020-08-05,739,-194651,156,-7001,9,751,nan,nan,959,265258,45720,2899549,28880,US,Puerto Rico,,WEAK_INTERVENTION,72,,,2020-07-31
2020-08-06,788,-194651,174,-7001,19,751,nan,nan,996,277330,48203,2885993,30364,US,Puerto Rico,,WEAK_INTERVENTION,72,,,2020-07-31
2020-08-07,838,-194651,193,-7001,29,751,nan,nan,1035,290018,50784,2871773,31896,US,Puerto Rico,,WEAK_INTERVENTION,72,,,2020-07-31
2020-08-08,891,-194651,212,-7001,39,751,nan,nan,1077,303335,53460,2856880,33472,US,Puerto Rico,,WEAK_INTERVENTION,72,,,2020-07-31
2020-08-09,946,-194651,233,-7001,50,751,nan,nan,1120,317303,56231,2841290,35093,US,Puerto Rico,,WEAK_INTERVENTION,72,,,2020-07-31
2020-08-10,1004,-194651,254,-7001,61,751,nan,nan,1166,331944,59097,2824988,36755,US,Puerto Rico,,WEAK_INTERVENTION,72,,,2020-07-31
2020-08-11,1064,-194651,277,-7001,73,751,nan,nan,1214,347271,62055,2807960,38455,US,Puerto Rico,,WEAK_INTERVENTION,72,,,2020-07-31
